Timestamp,Temperature (Celsius),Humidity (%),CO2 Concentration (ppm),Hive Frequency,Health Status
2024-03-31 19:00:00,35.73,70.55,719.12,221.49,Unhealthy
2024-04-05 18:00:00,32.52,53.97,402.72,155.41,Healthy
2024-04-04 09:00:00,36.91,73.83,787.43,213.17,Unhealthy
2024-03-10 03:00:00,15.21,30.68,682.33,204.72,Unhealthy
2024-04-05 22:00:00,38.07,78.4,525.51,171.39,Unhealthy
2024-03-30 08:00:00,38.46,67.67,520.17,246.54,Unhealthy
2024-04-18 07:00:00,33.17,57.86,438.42,150.0,Healthy
2024-04-15 01:00:00,38.39,77.48,749.26,149.23,Unhealthy
2024-03-21 03:00:00,28.66,50.1,392.74,151.56,Healthy
2024-04-11 13:00:00,31.96,50.72,427.34,146.44,Healthy
2024-04-04 10:00:00,37.37,64.1,481.25,247.91,Unhealthy
2024-03-18 17:00:00,29.71,56.39,418.13,144.44,Healthy
2024-03-10 10:00:00,29.4,58.62,433.85,148.2,Healthy
2024-04-10 10:00:00,35.64,69.24,476.68,195.49,Unhealthy
2024-03-27 13:00:00,33.75,57.05,410.42,143.52,Healthy
2024-04-17 20:00:00,39.38,66.63,579.25,175.4,Unhealthy
2024-03-25 12:00:00,23.44,49.3,696.96,211.08,Unhealthy
2024-03-18 21:00:00,32.42,54.09,408.0,158.79,Healthy
2024-03-10 21:00:00,28.68,57.25,399.07,145.38,Healthy
2024-04-09 13:00:00,32.37,51.37,428.16,152.9,Healthy
2024-03-11 05:00:00,21.86,42.26,702.99,151.01,Unhealthy
2024-03-25 22:00:00,23.44,42.28,676.04,187.73,Unhealthy
2024-03-28 21:00:00,34.74,57.82,422.58,140.36,Healthy
2024-04-07 04:00:00,37.59,68.03,453.47,192.4,Unhealthy
2024-04-18 15:00:00,36.56,67.31,646.73,180.53,Unhealthy
2024-04-06 23:00:00,29.96,54.87,414.82,150.85,Healthy
2024-04-13 11:00:00,39.81,72.3,782.83,191.47,Unhealthy
2024-04-04 23:00:00,30.64,59.27,432.15,162.06,Healthy
2024-04-08 00:00:00,37.41,75.64,571.83,207.2,Unhealthy
2024-03-18 10:00:00,21.63,43.02,755.46,197.17,Unhealthy
2024-03-15 22:00:00,14.25,47.35,607.62,152.98,Unhealthy
2024-03-26 15:00:00,18.03,48.64,787.41,196.41,Unhealthy
2024-03-31 07:00:00,36.44,66.22,785.11,189.97,Unhealthy
2024-04-05 15:00:00,35.73,78.75,595.78,169.94,Unhealthy
2024-03-21 20:00:00,10.93,30.63,730.9,161.84,Unhealthy
2024-04-12 14:00:00,36.73,72.34,672.03,170.49,Unhealthy
2024-04-11 16:00:00,32.95,59.57,437.56,154.21,Healthy
2024-04-03 11:00:00,35.53,67.16,561.16,255.63,Unhealthy
2024-03-16 00:00:00,30.57,58.26,429.07,152.41,Healthy
2024-04-18 04:00:00,31.63,56.43,433.74,152.66,Healthy
2024-03-17 02:00:00,24.63,43.69,754.92,199.52,Unhealthy
2024-04-12 13:00:00,28.03,51.21,403.72,153.04,Healthy
2024-04-06 17:00:00,36.36,79.51,742.42,190.25,Unhealthy
2024-04-14 21:00:00,32.61,55.08,402.28,156.25,Healthy
2024-04-16 09:00:00,30.87,53.68,448.01,155.86,Healthy
2024-03-15 16:00:00,29.01,56.97,432.72,148.34,Healthy
2024-04-14 14:00:00,36.93,76.37,762.93,178.5,Unhealthy
2024-04-10 16:00:00,36.22,73.79,465.36,152.72,Unhealthy
2024-03-30 13:00:00,33.08,57.65,443.59,150.97,Healthy
2024-03-14 23:00:00,15.79,31.52,761.59,197.19,Unhealthy
2024-03-19 18:00:00,15.27,45.85,482.85,142.47,Unhealthy
2024-04-06 19:00:00,38.38,76.47,582.68,180.53,Unhealthy
2024-03-13 15:00:00,31.56,59.28,431.75,146.42,Healthy
2024-03-27 21:00:00,26.96,33.53,555.82,163.03,Unhealthy
2024-03-27 19:00:00,16.63,38.83,741.78,161.47,Unhealthy
2024-04-02 18:00:00,28.53,56.95,394.31,146.98,Healthy
2024-04-10 08:00:00,36.78,67.58,625.21,241.46,Unhealthy
2024-03-15 07:00:00,15.39,41.26,560.02,208.87,Unhealthy
2024-03-11 13:00:00,34.26,57.99,446.74,148.64,Healthy
2024-03-15 15:00:00,29.68,58.37,400.43,154.84,Healthy
2024-03-26 03:00:00,33.79,57.36,408.67,149.25,Healthy
2024-04-17 14:00:00,38.29,75.72,553.8,248.31,Unhealthy
2024-03-17 23:00:00,32.64,54.46,441.5,150.02,Healthy
2024-04-15 14:00:00,38.37,71.15,503.06,204.82,Unhealthy
2024-03-14 10:00:00,15.69,47.16,788.49,164.28,Unhealthy
2024-04-15 10:00:00,38.64,62.07,566.27,210.37,Unhealthy
2024-03-09 16:00:00,32.21,52.5,393.92,141.12,Healthy
2024-03-09 22:00:00,13.25,44.04,636.35,167.41,Unhealthy
2024-04-16 02:00:00,39.11,79.17,790.58,183.57,Unhealthy
2024-03-11 20:00:00,16.96,47.39,471.8,196.38,Unhealthy
2024-03-28 04:00:00,30.97,58.69,423.46,151.75,Healthy
2024-03-19 21:00:00,30.22,51.25,439.76,144.05,Healthy
2024-03-22 23:00:00,20.95,45.72,450.55,148.7,Unhealthy
2024-04-15 16:00:00,30.05,56.16,422.35,152.21,Healthy
2024-04-08 21:00:00,37.66,68.58,785.23,176.48,Unhealthy
2024-04-15 00:00:00,29.62,56.89,409.89,147.91,Healthy
2024-04-03 03:00:00,37.42,71.61,721.37,175.57,Unhealthy
2024-04-15 08:00:00,35.59,74.56,733.81,215.54,Unhealthy
2024-04-04 07:00:00,31.39,59.58,444.6,159.94,Healthy
2024-03-23 17:00:00,32.31,54.25,430.11,157.16,Healthy
2024-04-07 14:00:00,36.75,66.31,493.94,201.34,Unhealthy
2024-03-20 06:00:00,28.98,53.1,443.55,148.99,Healthy
2024-04-04 18:00:00,35.63,78.55,699.57,160.35,Unhealthy
2024-03-22 17:00:00,22.79,33.17,699.91,191.64,Unhealthy
2024-03-27 14:00:00,22.64,34.02,639.49,170.88,Unhealthy
2024-03-15 14:00:00,34.36,57.08,410.11,152.85,Healthy
2024-03-29 00:00:00,28.3,58.79,444.57,149.76,Healthy
2024-04-05 00:00:00,28.14,55.4,407.88,157.58,Healthy
2024-04-19 06:00:00,35.62,69.22,696.7,257.7,Unhealthy
2024-04-15 02:00:00,35.2,72.76,522.48,177.87,Unhealthy
2024-04-01 06:00:00,31.64,59.51,410.93,149.77,Healthy
2024-04-10 19:00:00,38.24,76.83,523.21,197.66,Unhealthy
2024-04-17 00:00:00,32.43,56.42,435.25,150.4,Healthy
2024-03-29 16:00:00,34.65,53.89,425.32,161.09,Healthy
2024-04-12 03:00:00,39.21,75.31,674.22,223.68,Unhealthy
2024-03-16 11:00:00,10.3,49.53,474.37,239.71,Unhealthy
2024-03-15 10:00:00,32.27,57.97,417.56,148.61,Healthy
2024-04-07 16:00:00,35.41,68.85,719.56,262.05,Unhealthy
2024-04-17 00:00:00,38.2,72.88,713.99,212.39,Unhealthy
2024-03-26 02:00:00,31.54,50.37,414.58,147.67,Healthy
2024-04-18 02:00:00,30.93,59.98,445.26,155.5,Healthy
2024-04-14 21:00:00,38.33,70.22,521.64,247.49,Unhealthy
2024-04-05 19:00:00,32.0,54.47,429.44,147.64,Healthy
2024-03-24 20:00:00,11.69,47.0,692.37,158.82,Unhealthy
2024-03-28 15:00:00,32.08,56.58,424.16,148.39,Healthy
2024-03-23 21:00:00,21.2,30.8,453.55,206.58,Unhealthy
2024-03-17 02:00:00,33.72,56.88,442.27,154.88,Healthy
2024-03-15 11:00:00,19.0,43.1,575.23,174.4,Unhealthy
2024-03-18 16:00:00,14.75,38.35,454.34,232.42,Unhealthy
2024-04-03 16:00:00,31.52,52.34,432.42,155.68,Healthy
2024-03-15 07:00:00,30.11,55.66,408.86,157.22,Healthy
2024-04-09 15:00:00,34.58,52.15,430.45,154.28,Healthy
2024-03-31 14:00:00,38.87,68.33,708.25,127.57,Unhealthy
2024-04-19 05:00:00,33.4,58.03,404.1,142.27,Healthy
2024-03-17 13:00:00,34.28,59.69,441.87,147.18,Healthy
2024-04-04 17:00:00,37.71,75.93,508.43,218.66,Unhealthy
2024-04-15 03:00:00,28.73,57.61,394.27,159.56,Healthy
2024-03-20 23:00:00,33.57,54.99,394.26,147.6,Healthy
2024-03-21 13:00:00,30.52,56.89,420.99,146.74,Healthy
2024-04-12 15:00:00,37.05,75.52,527.73,233.28,Unhealthy
2024-03-26 00:00:00,28.72,51.67,410.44,158.78,Healthy
2024-03-14 10:00:00,30.23,58.62,448.03,146.07,Healthy
2024-03-17 23:00:00,21.88,38.87,750.42,180.07,Unhealthy
2024-03-17 18:00:00,29.13,50.22,415.35,159.35,Healthy
2024-03-28 14:00:00,23.35,32.12,668.19,214.78,Unhealthy
2024-04-13 03:00:00,30.93,56.56,445.17,156.65,Healthy
2024-03-19 14:00:00,31.0,51.31,393.82,146.97,Healthy
2024-03-27 15:00:00,11.46,43.4,503.95,183.63,Unhealthy
2024-04-09 17:00:00,36.74,64.9,570.82,242.12,Unhealthy
2024-04-15 21:00:00,35.23,60.2,717.94,218.94,Unhealthy
2024-04-07 19:00:00,39.07,64.4,542.95,216.13,Unhealthy
2024-04-15 00:00:00,36.23,73.81,566.05,197.46,Unhealthy
2024-03-15 17:00:00,18.76,43.53,739.09,167.76,Unhealthy
2024-04-05 21:00:00,39.93,70.36,758.05,249.77,Unhealthy
2024-03-27 02:00:00,17.9,30.1,490.65,174.88,Unhealthy
2024-03-25 08:00:00,33.15,56.57,409.13,159.94,Healthy
2024-04-09 22:00:00,39.48,62.28,697.7,223.52,Unhealthy
2024-04-13 22:00:00,29.44,59.19,396.11,145.24,Healthy
2024-04-02 21:00:00,35.84,74.38,699.88,198.23,Unhealthy
2024-03-18 11:00:00,33.94,52.73,396.75,148.83,Healthy
2024-04-05 01:00:00,30.25,58.42,396.32,153.01,Healthy
2024-03-09 09:00:00,34.66,55.42,404.82,153.09,Healthy
2024-03-14 00:00:00,34.51,52.24,401.05,152.41,Healthy
2024-04-07 10:00:00,29.08,59.63,436.44,152.13,Healthy
2024-04-16 11:00:00,37.24,74.47,682.07,268.24,Unhealthy
2024-04-17 23:00:00,32.66,52.21,431.83,145.31,Healthy
2024-04-05 08:00:00,38.97,75.66,601.46,220.03,Unhealthy
2024-04-04 20:00:00,37.71,68.05,788.12,206.32,Unhealthy
2024-04-15 05:00:00,35.97,69.28,779.27,215.68,Unhealthy
2024-03-26 10:00:00,15.72,34.1,690.9,192.59,Unhealthy
2024-03-26 09:00:00,11.63,47.28,608.9,192.45,Unhealthy
2024-03-31 13:00:00,37.82,65.53,455.01,223.73,Unhealthy
2024-03-21 11:00:00,10.67,32.64,548.24,175.64,Unhealthy
2024-04-12 00:00:00,37.31,63.56,616.92,249.86,Unhealthy
2024-03-27 17:00:00,34.91,50.94,422.5,147.21,Healthy
2024-03-31 00:00:00,38.01,61.3,692.39,190.88,Unhealthy
2024-03-15 00:00:00,19.29,46.94,477.79,172.26,Unhealthy
2024-04-08 03:00:00,39.65,79.9,554.93,219.65,Unhealthy
2024-03-20 00:00:00,26.76,33.99,631.11,167.91,Unhealthy
2024-04-14 07:00:00,37.26,70.95,653.57,255.7,Unhealthy
2024-04-04 15:00:00,39.49,67.02,696.35,248.17,Unhealthy
2024-04-07 07:00:00,38.09,61.46,631.66,148.5,Unhealthy
2024-03-25 21:00:00,17.68,34.95,458.91,156.98,Unhealthy
2024-04-05 23:00:00,29.66,54.97,430.67,143.01,Healthy
2024-04-13 03:00:00,37.15,73.16,771.84,249.92,Unhealthy
2024-03-20 01:00:00,22.46,39.78,600.65,135.89,Unhealthy
2024-04-10 13:00:00,37.05,79.11,610.88,199.26,Unhealthy
2024-04-07 12:00:00,37.71,79.32,632.45,168.85,Unhealthy
2024-03-22 13:00:00,29.21,57.32,413.67,143.84,Healthy
2024-04-05 08:00:00,33.52,57.82,415.96,151.67,Healthy
2024-03-27 10:00:00,11.51,32.78,786.4,170.26,Unhealthy
2024-03-29 07:00:00,19.36,38.67,727.97,172.67,Unhealthy
2024-04-07 21:00:00,32.77,56.5,407.6,148.02,Healthy
2024-03-25 06:00:00,21.26,49.29,770.82,191.26,Unhealthy
2024-03-21 02:00:00,16.72,41.14,615.37,183.95,Unhealthy
2024-04-18 20:00:00,33.13,52.73,437.17,142.26,Healthy
2024-04-04 11:00:00,33.23,55.36,431.22,145.77,Healthy
2024-04-04 16:00:00,31.58,56.65,390.26,153.66,Healthy
2024-03-22 02:00:00,19.24,44.21,480.48,158.16,Unhealthy
2024-03-26 00:00:00,11.85,33.32,569.21,215.11,Unhealthy
2024-03-26 08:00:00,26.21,41.65,795.81,157.39,Unhealthy
2024-03-19 16:00:00,27.25,48.32,659.64,204.0,Unhealthy
2024-04-18 00:00:00,35.96,72.0,700.01,216.5,Unhealthy
2024-03-19 22:00:00,13.03,43.64,757.64,167.51,Unhealthy
2024-03-30 00:00:00,20.45,42.33,652.05,168.22,Unhealthy
2024-03-24 19:00:00,10.33,33.6,745.96,169.89,Unhealthy
2024-03-31 09:00:00,39.34,70.83,799.24,204.38,Unhealthy
2024-04-05 23:00:00,36.26,69.99,687.23,168.09,Unhealthy
2024-03-24 02:00:00,11.26,39.68,703.39,184.99,Unhealthy
2024-04-16 21:00:00,35.21,61.95,765.68,250.66,Unhealthy
2024-04-15 20:00:00,36.12,71.13,494.75,228.1,Unhealthy
2024-04-05 03:00:00,36.7,72.51,675.45,203.63,Unhealthy
2024-04-13 16:00:00,37.56,77.75,647.43,198.83,Unhealthy
2024-04-11 11:00:00,34.1,50.85,425.61,152.35,Healthy
2024-04-05 05:00:00,34.23,57.55,411.6,150.39,Healthy
2024-03-09 20:00:00,24.9,48.79,767.25,149.55,Unhealthy
2024-04-13 07:00:00,38.2,64.57,580.1,264.89,Unhealthy
2024-04-01 12:00:00,28.94,56.11,421.35,147.92,Healthy
2024-04-06 17:00:00,29.81,59.76,440.13,146.71,Healthy
2024-04-02 09:00:00,34.49,56.42,426.21,151.07,Healthy
2024-03-13 21:00:00,11.38,33.06,794.23,189.44,Unhealthy
2024-03-20 10:00:00,22.48,37.81,657.09,165.32,Unhealthy
2024-04-08 10:00:00,35.43,66.14,723.13,216.07,Unhealthy
2024-03-16 23:00:00,25.7,48.55,556.38,161.63,Unhealthy
2024-03-31 04:00:00,33.87,54.86,438.27,149.84,Healthy
2024-03-11 19:00:00,15.82,42.49,640.9,157.03,Unhealthy
2024-03-31 20:00:00,34.68,57.09,429.51,150.71,Healthy
2024-03-17 10:00:00,16.07,30.91,488.85,228.53,Unhealthy
2024-04-06 14:00:00,39.85,63.55,489.03,194.71,Unhealthy
2024-04-09 12:00:00,34.35,57.6,438.67,149.35,Healthy
2024-04-13 19:00:00,38.77,76.34,534.14,222.76,Unhealthy
2024-03-27 06:00:00,12.56,39.05,661.03,197.49,Unhealthy
2024-03-29 12:00:00,32.09,53.25,417.76,148.78,Healthy
2024-04-09 21:00:00,37.71,69.81,761.55,227.17,Unhealthy
2024-03-13 07:00:00,31.46,51.77,437.57,151.32,Healthy
2024-03-10 04:00:00,20.95,43.88,787.19,176.88,Unhealthy
2024-04-01 19:00:00,28.1,52.75,394.37,153.79,Healthy
2024-03-20 08:00:00,25.7,30.23,662.48,191.98,Unhealthy
2024-04-09 06:00:00,33.23,57.69,401.75,149.53,Healthy
2024-04-14 07:00:00,31.09,55.45,424.9,157.62,Healthy
2024-04-03 06:00:00,36.04,61.8,549.5,204.39,Unhealthy
2024-04-08 02:00:00,36.81,61.26,450.47,164.57,Unhealthy
2024-03-29 12:00:00,20.46,36.46,611.94,175.13,Unhealthy
2024-04-15 11:00:00,33.99,54.01,431.62,164.34,Healthy
2024-04-02 09:00:00,39.64,72.88,661.22,216.44,Unhealthy
2024-03-10 22:00:00,22.25,31.3,528.86,197.8,Unhealthy
2024-03-17 22:00:00,28.71,56.83,406.8,136.82,Healthy
2024-03-25 16:00:00,30.6,51.7,415.83,150.22,Healthy
2024-04-11 10:00:00,28.13,50.42,416.22,152.16,Healthy
2024-04-14 14:00:00,30.61,58.18,443.65,144.75,Healthy
2024-03-25 21:00:00,31.0,52.49,391.53,144.24,Healthy
2024-04-10 06:00:00,33.34,57.37,421.78,149.03,Healthy
2024-04-13 09:00:00,38.35,68.7,713.99,231.37,Unhealthy
2024-03-19 09:00:00,27.08,45.45,462.13,170.85,Unhealthy
2024-03-10 12:00:00,20.6,36.35,539.79,171.73,Unhealthy
2024-04-11 08:00:00,37.58,70.29,649.34,207.03,Unhealthy
2024-04-05 02:00:00,29.48,55.21,436.91,150.36,Healthy
2024-04-15 11:00:00,39.29,68.09,692.77,296.05,Unhealthy
2024-04-03 20:00:00,32.4,55.33,404.81,147.36,Healthy
2024-04-10 02:00:00,36.32,62.05,670.82,200.97,Unhealthy
2024-04-18 08:00:00,28.58,51.18,401.71,144.09,Healthy
2024-04-02 02:00:00,37.62,71.77,591.79,188.44,Unhealthy
2024-04-08 13:00:00,33.89,50.62,408.17,159.09,Healthy
2024-04-06 19:00:00,32.68,58.22,412.75,145.09,Healthy
2024-03-13 10:00:00,28.18,57.8,437.87,146.08,Healthy
2024-04-11 20:00:00,30.97,53.5,421.29,144.81,Healthy
2024-04-09 15:00:00,39.71,64.38,685.95,235.67,Unhealthy
2024-04-03 05:00:00,35.94,61.68,623.84,120.27,Unhealthy
2024-03-26 06:00:00,30.72,58.44,411.88,150.98,Healthy
2024-03-30 06:00:00,30.17,50.26,424.41,144.48,Healthy
2024-03-12 07:00:00,13.56,34.65,631.79,203.39,Unhealthy
2024-03-11 16:00:00,11.58,45.27,611.8,154.01,Unhealthy
2024-04-17 01:00:00,29.81,50.65,413.59,152.77,Healthy
2024-04-10 19:00:00,32.49,58.41,402.55,147.94,Healthy
2024-03-17 16:00:00,32.49,57.58,448.61,142.07,Healthy
2024-03-14 22:00:00,34.6,56.83,433.16,147.25,Healthy
2024-03-11 11:00:00,23.87,40.53,619.64,183.54,Unhealthy
2024-03-11 00:00:00,28.85,55.39,441.04,140.77,Healthy
2024-03-10 01:00:00,19.39,41.3,764.94,145.85,Unhealthy
2024-03-18 22:00:00,33.56,58.94,434.59,151.86,Healthy
2024-03-30 17:00:00,39.34,60.46,628.65,230.44,Unhealthy
2024-04-11 12:00:00,39.67,74.35,475.58,188.77,Unhealthy
2024-03-25 02:00:00,33.7,53.59,416.79,146.29,Healthy
2024-03-21 08:00:00,30.01,50.33,418.92,144.84,Healthy
2024-03-26 18:00:00,32.71,54.52,391.86,147.42,Healthy
2024-04-07 10:00:00,35.86,79.27,720.9,222.76,Unhealthy
2024-03-25 15:00:00,30.89,50.73,400.01,152.32,Healthy
2024-04-03 00:00:00,29.27,51.28,423.15,153.2,Healthy
2024-03-31 02:00:00,39.85,67.1,554.79,147.39,Unhealthy
2024-03-16 02:00:00,21.34,36.67,573.33,190.98,Unhealthy
2024-03-12 22:00:00,23.06,42.21,486.92,177.37,Unhealthy
2024-03-29 23:00:00,16.33,43.3,622.31,158.05,Unhealthy
2024-04-05 07:00:00,32.75,58.26,420.02,143.79,Healthy
2024-03-15 16:00:00,12.59,43.88,699.2,173.37,Unhealthy
2024-03-24 15:00:00,26.21,48.09,645.52,197.7,Unhealthy
2024-03-31 00:00:00,32.16,50.6,431.55,146.81,Healthy
2024-04-14 06:00:00,37.67,63.63,782.66,260.02,Unhealthy
2024-03-12 00:00:00,29.97,54.21,393.12,155.09,Healthy
2024-04-13 04:00:00,39.58,62.65,797.64,174.1,Unhealthy
2024-03-09 22:00:00,29.27,57.06,421.95,146.85,Healthy
2024-03-16 20:00:00,16.11,49.16,556.86,189.47,Unhealthy
2024-03-12 00:00:00,15.03,38.39,468.18,200.35,Unhealthy
2024-03-29 20:00:00,29.94,52.27,435.71,157.38,Healthy
2024-03-25 03:00:00,29.97,55.93,437.9,147.57,Healthy
2024-03-17 03:00:00,31.89,50.68,435.96,154.59,Healthy
2024-04-10 03:00:00,33.21,54.88,416.86,143.95,Healthy
2024-03-18 08:00:00,30.28,50.82,439.76,145.02,Healthy
2024-04-11 07:00:00,32.1,57.37,448.87,139.36,Healthy
2024-03-12 12:00:00,23.81,37.65,533.58,191.44,Unhealthy
2024-04-14 22:00:00,28.19,52.98,425.47,153.9,Healthy
2024-03-23 09:00:00,32.93,56.8,412.14,142.32,Healthy
2024-04-10 12:00:00,35.72,77.85,732.44,224.74,Unhealthy
2024-04-08 07:00:00,33.12,52.39,391.42,153.46,Healthy
2024-04-09 12:00:00,39.54,75.23,733.89,206.11,Unhealthy
2024-03-21 15:00:00,31.66,52.0,390.46,146.08,Healthy
2024-04-08 13:00:00,39.22,61.34,556.02,264.54,Unhealthy
2024-03-10 00:00:00,15.45,33.59,571.57,169.28,Unhealthy
2024-03-20 19:00:00,18.98,32.09,660.23,162.78,Unhealthy
2024-04-09 14:00:00,35.67,70.75,585.86,188.79,Unhealthy
2024-03-29 13:00:00,26.13,37.29,793.35,174.0,Unhealthy
2024-03-28 07:00:00,31.45,59.31,398.35,141.12,Healthy
2024-04-19 20:00:00,39.59,79.14,505.05,201.47,Unhealthy
2024-04-12 07:00:00,31.63,59.68,436.3,141.24,Healthy
2024-04-15 06:00:00,38.3,60.29,627.42,240.22,Unhealthy
2024-03-20 13:00:00,30.06,52.92,420.74,157.28,Healthy
2024-04-19 19:00:00,28.64,56.57,441.92,158.14,Healthy
2024-03-17 17:00:00,28.59,50.25,396.64,140.6,Healthy
2024-03-16 01:00:00,32.43,51.29,427.26,152.74,Healthy
2024-04-02 11:00:00,36.37,70.98,676.74,239.56,Unhealthy
2024-04-08 17:00:00,29.15,56.15,419.04,148.76,Healthy
2024-03-26 01:00:00,34.32,51.68,394.3,157.87,Healthy
2024-04-07 14:00:00,30.36,53.12,397.53,148.56,Healthy
2024-03-30 04:00:00,38.52,70.43,739.63,193.55,Unhealthy
2024-04-13 13:00:00,37.13,64.89,574.99,153.6,Unhealthy
2024-04-11 11:00:00,39.37,61.79,657.75,224.1,Unhealthy
2024-03-14 17:00:00,19.14,35.17,599.62,193.86,Unhealthy
2024-04-01 21:00:00,32.13,54.24,407.72,159.24,Healthy
2024-03-26 13:00:00,20.26,31.14,459.64,167.37,Unhealthy
2024-03-10 05:00:00,12.5,35.92,646.06,169.03,Unhealthy
2024-03-10 09:00:00,24.05,39.44,541.06,208.97,Unhealthy
2024-03-26 11:00:00,27.01,32.23,499.19,163.91,Unhealthy
2024-04-15 15:00:00,36.1,74.69,756.56,233.16,Unhealthy
2024-04-02 17:00:00,36.28,62.82,668.67,254.18,Unhealthy
2024-03-13 16:00:00,26.25,49.8,727.64,193.64,Unhealthy
2024-03-17 21:00:00,28.06,57.7,445.08,152.67,Healthy
2024-03-10 18:00:00,34.76,50.77,426.51,150.16,Healthy
2024-04-10 15:00:00,29.05,53.15,415.97,153.7,Healthy
2024-03-30 12:00:00,34.65,56.08,440.82,155.9,Healthy
2024-03-28 03:00:00,20.0,42.3,788.25,233.86,Unhealthy
2024-03-29 06:00:00,27.35,45.88,493.69,199.03,Unhealthy
2024-04-18 18:00:00,38.35,60.58,583.18,215.88,Unhealthy
2024-03-25 14:00:00,27.73,34.7,581.09,188.3,Unhealthy
2024-03-13 03:00:00,32.99,56.5,447.87,156.91,Healthy
2024-03-24 11:00:00,19.77,42.57,620.1,152.01,Unhealthy
2024-04-15 17:00:00,34.27,51.88,406.95,146.33,Healthy
2024-04-01 20:00:00,30.45,58.23,414.17,153.43,Healthy
2024-03-24 17:00:00,11.24,34.73,705.21,182.47,Unhealthy
2024-04-10 16:00:00,29.6,56.88,392.63,140.45,Healthy
2024-03-19 09:00:00,34.68,57.77,392.08,147.71,Healthy
2024-03-09 21:00:00,29.49,50.39,398.35,155.56,Healthy
2024-03-22 11:00:00,32.87,56.44,397.89,143.16,Healthy
2024-04-03 08:00:00,29.18,51.92,427.77,156.03,Healthy
2024-03-25 11:00:00,29.24,51.31,426.06,151.71,Healthy
2024-03-21 17:00:00,13.86,32.08,462.85,151.89,Unhealthy
2024-03-16 06:00:00,30.25,58.32,428.05,150.43,Healthy
2024-04-13 08:00:00,28.09,53.72,413.55,147.95,Healthy
2024-03-10 04:00:00,32.28,56.97,447.8,149.22,Healthy
2024-04-05 06:00:00,32.16,51.28,447.41,151.29,Healthy
2024-04-13 10:00:00,35.97,68.84,771.45,278.45,Unhealthy
2024-03-30 12:00:00,39.75,72.2,746.44,245.39,Unhealthy
2024-03-15 18:00:00,27.64,42.31,485.22,158.3,Unhealthy
2024-03-31 08:00:00,35.38,76.08,453.1,218.77,Unhealthy
2024-04-12 23:00:00,31.17,56.02,429.75,152.61,Healthy
2024-03-20 11:00:00,22.57,39.55,695.92,181.64,Unhealthy
2024-04-02 22:00:00,35.78,73.88,737.89,239.9,Unhealthy
2024-04-15 19:00:00,35.52,75.7,463.15,154.26,Unhealthy
2024-04-01 18:00:00,28.95,57.81,393.01,146.35,Healthy
2024-04-17 23:00:00,38.36,64.49,694.02,181.86,Unhealthy
2024-04-06 22:00:00,32.0,59.23,397.46,148.29,Healthy
2024-04-18 05:00:00,28.33,54.21,441.7,151.81,Healthy
2024-03-17 05:00:00,29.69,57.08,429.9,150.27,Healthy
2024-04-11 22:00:00,39.68,73.26,715.06,172.88,Unhealthy
2024-04-18 23:00:00,29.84,59.41,391.51,152.38,Healthy
2024-04-07 11:00:00,31.37,55.5,436.38,155.99,Healthy
2024-03-30 03:00:00,27.65,47.18,592.65,169.22,Unhealthy
2024-04-07 17:00:00,39.95,62.2,732.5,184.3,Unhealthy
2024-03-30 14:00:00,32.29,58.13,393.75,147.34,Healthy
2024-03-12 18:00:00,15.92,38.31,612.38,179.53,Unhealthy
2024-03-29 02:00:00,31.69,53.27,422.0,149.74,Healthy
2024-04-02 16:00:00,38.2,79.76,655.05,236.28,Unhealthy
2024-04-14 00:00:00,28.26,57.55,403.25,146.14,Healthy
2024-04-09 11:00:00,31.8,52.6,398.82,152.92,Healthy
2024-03-19 20:00:00,33.96,51.17,430.15,146.82,Healthy
2024-03-10 05:00:00,28.98,52.97,423.61,147.26,Healthy
2024-03-23 09:00:00,22.6,43.54,579.17,149.29,Unhealthy
2024-03-28 11:00:00,28.83,56.59,414.11,147.25,Healthy
2024-03-17 00:00:00,14.62,32.04,678.61,171.65,Unhealthy
2024-03-20 20:00:00,33.59,52.42,434.62,157.02,Healthy
2024-04-18 03:00:00,30.68,59.33,431.68,155.31,Healthy
2024-03-18 07:00:00,14.25,34.39,556.66,171.84,Unhealthy
2024-03-25 09:00:00,33.62,53.25,424.93,147.35,Healthy
2024-04-11 21:00:00,33.16,57.75,448.64,141.84,Healthy
2024-03-27 13:00:00,24.71,44.02,569.14,154.08,Unhealthy
2024-03-30 19:00:00,35.23,60.25,774.23,200.77,Unhealthy
2024-03-23 15:00:00,31.04,57.27,411.29,149.33,Healthy
2024-04-10 09:00:00,33.75,53.94,430.78,158.28,Healthy
2024-03-23 04:00:00,10.26,34.55,661.33,173.41,Unhealthy
2024-04-06 21:00:00,37.83,77.25,456.76,223.41,Unhealthy
2024-03-14 18:00:00,30.92,57.23,399.73,146.97,Healthy
2024-04-06 23:00:00,36.47,69.79,594.77,215.11,Unhealthy
2024-04-14 15:00:00,29.9,52.14,446.79,153.79,Healthy
2024-03-14 11:00:00,11.97,46.11,596.22,152.38,Unhealthy
2024-03-25 20:00:00,25.37,38.57,504.06,184.83,Unhealthy
2024-03-12 23:00:00,32.46,51.67,429.41,154.13,Healthy
2024-03-29 10:00:00,18.14,40.84,780.41,211.26,Unhealthy
2024-03-23 02:00:00,30.49,55.55,405.46,153.4,Healthy
2024-03-19 06:00:00,21.55,49.27,477.64,164.0,Unhealthy
